"","PC1","PC2","PC3","PC4"
"23_1979",-0.00316287981614308,-0.122547945024693,0.00955853046364887,-0.0181948473881688
"24_1970",0.0485612438753193,-0.00817618029725099,0.0604276841829774,0.0327077305628044
"24_1971",0.0476794591459907,-0.00462174152008838,0.0416668397020106,0.0268349777057466
"24_1972",0.035782832841707,-0.0522375621196819,0.00460737853850525,0.0329543216230634
"24_1973",0.0362297829320576,-0.0645439138260373,0.0260331398405744,0.0118274147025362
"24_1974",0.0361915199480671,-0.0596139456796168,0.0171381451867253,0.0130195928418191
"24_1975",0.0470441542054737,-0.0156774529102974,0.0441865544915475,0.0269583607144832
"24_1976",0.0518937781314038,0.00628938322146119,0.0728993888578957,0.0439134225297042
"24_1977",0.0478342709924838,-0.00184237080135475,0.056875737780448,0.0496622656184776
"24_1978",0.0375220761994805,-0.0605789831233513,0.0259038420751869,0.00430031690450309
"24_1979",0.0423072774550733,-0.0361905492004479,0.042375193651425,0.0480014673086002
"25_1970",-0.0274708741381872,-0.161520701783727,0.0199557555946951,-0.0729284848689147
"25_1971",-0.0340603655786549,-0.198497404579533,-0.00263033365706374,-0.0810277114321241
"25_1972",-0.0415330652764752,-0.203801450083798,-0.0112056489950076,-0.107900270396866
"25_1973",-0.0726796097280558,-0.180695825081591,0.0355351636146912,-0.0988643730817591
"25_1974",-0.0745567286926035,-0.176637753173295,0.0210606022913032,-0.093793495544181
"25_1975",-0.0394454558507018,-0.19112982039299,0.014659038792678,-0.0692065306911713
"25_1976",-0.0476720172355978,-0.189230739683964,0.0137928465878242,-0.068097638055061
"25_1977",-0.0552695481668519,-0.191297313120225,0.0118708968605594,-0.0854557481835976
"25_1978",-0.0594777918109027,-0.1900228718776,0.0312937242769306,-0.0661019165285056
"25_1979",-0.0790999989526381,-0.182986440704125,0.0310339673473385,-0.0730959699392791
"26_1970",-0.0590354749646042,-0.219545881280324,-0.020123347750334,-0.201987114283841
"26_1971",-0.0646049788099184,-0.22614561178456,-0.0141655762058361,-0.225499385261851
"26_1972",-0.117754117162345,-0.125987796706931,0.0558792899792049,-0.168622035389415
"26_1973",-0.105404308043449,-0.17464134269973,0.0343150658254628,-0.158387222358298
"26_1974",-0.115515994575072,-0.139441224831251,0.0633592575282566,-0.146701254699644
"26_1975",-0.0968554505445266,-0.189901756898337,0.0273171071554654,-0.192544518376012
"26_1976",-0.11936401721585,-0.125802628138955,0.0758258634418717,-0.145045143231418
"26_1977",-0.121553795450098,-0.10310809765522,0.0665699475733511,-0.169690369696222
"26_1978",-0.121946560565383,-0.0964762531046154,0.111063434492922,-0.146958830762423
"26_1979",-0.119261165083969,-0.119166179803686,0.0899558415144779,-0.14187618707259
"28_1970",0.0551944162643388,0.0535009070980599,0.0250670001337024,-0.0405269237999264
"28_1971",0.0337707591142633,-0.0347061654526313,-0.0353768625825476,-0.0107675476162253
"28_1972",0.0363458200736153,-0.0316087823217389,-0.0412329958731408,-0.0327800554176328
"28_1973",0.042126470848496,-0.00191953930015917,-0.0304881772620989,-0.0487117160685927
"28_1974",0.0369701916851211,0.0122471134631633,-0.0660237740506583,0.00885170445028366
"28_1975",0.0450566571077909,0.00480093645358073,-0.015212519095528,-0.080607508328891
"28_1976",0.0443115520440106,-0.0063643064172918,-0.00922157764227827,-0.0950757345730624
"28_1977",0.0412193253294032,0.000593981667901099,-0.0308353394001989,-0.0789608088625556
"28_1978",0.0273386242629761,-0.000232683289744655,-0.0975458671465933,-0.0647525349577311
"28_1979",0.0397422564446686,-0.00122826784449435,-0.0390956873237284,-0.0463558039581864
"29_1970",0.0568771382439379,0.0471803234165798,0.0460091424712765,0.0211318649288009
"29_1971",0.0444158312660568,-0.00969086002908116,-0.0167129931578681,-0.0548438146572271
"29_1972",0.0259566613432402,-0.0510861064313324,-0.0723170932370461,-0.017044681855756
"29_1973",0.0167471253317206,-0.0361051085467666,-0.111148263784549,0.0171114037066308
"29_1974",-0.0105950100373341,-0.0661955197616049,-0.156019080225039,0.00473156663041113
"29_1975",0.0374030886620105,-0.0114505849425131,-0.0512352370071739,-0.044097538114936
"29_1976",0.0357332383474689,-0.0222501299437157,-0.0496413740793412,-0.0261575381643311
"29_1977",0.023736694366259,-0.0343762494412805,-0.0898044197022021,-0.0278025586648208
"29_1978",-0.00277297160446625,-0.0625399095166902,-0.140338138330297,0.0118916171318459
"29_1979",-0.0234151072720204,-0.0674118743978788,-0.164611993810506,0.0211602425106389
"33_1970",0.012809262122394,-0.062835936389619,-0.0470197256792112,-0.2584402962997
"33_1971",0.0149607486412386,-0.0527999326296287,-0.0902043054793989,-0.105819022938658
"33_1972",-0.0116347011297927,-0.123607910703819,-0.07922312755008,-0.214242213114173
"33_1973",-0.0236864660868057,-0.0885011994796829,-0.134259326786536,-0.164326638615709
"33_1974",-0.0220326876023868,-0.101691001307997,-0.130166695491948,-0.0440012247672628
"33_1975",-0.00335665402594874,-0.0883368341358121,-0.0803986244943061,-0.250750868243881
"33_1976",-0.0109244704455663,-0.0752967248774085,-0.132016554611759,-0.122447174516606
"33_1977",-0.00410248509204434,-0.0603544606902379,-0.130064920854878,-0.141971349377447
"33_1978",-0.0278959290561721,-0.0734756512404498,-0.165011864822936,-0.060296782023438
"33_1979",-0.0301260156810105,-0.0485463454372809,-0.186887165439478,-0.0271776189932669
"34_1970",0.0444284672261839,-0.0277597342894283,0.0405187535499471,-0.133025597968976
"34_1971",0.016788757096808,-0.0959575773341459,-0.0427885530916272,-0.171699609311112
"34_1972",0.0353854242578019,-0.0552516200922809,0.0105965706594153,-0.121127908342391
"34_1973",0.0277332670224477,-0.0536213097713341,-0.0272412570931946,-0.10653084658198
"34_1974",0.0188700266339092,-0.119859711884766,0.026698448455126,-0.146594468237963
"34_1975",0.0360743300770074,-0.0459492626521059,0.0245376538457962,-0.18131247322504
"34_1976",0.0328345543435049,-0.000170542472254676,-0.0624989110266639,-0.112806338548638
"34_1977",0.0176716217461059,-0.0889250202635314,-0.0479245439826746,-0.132203431431998
"34_1978",-0.000999143887518039,-0.0456963924969429,-0.134745834589772,-0.19306776440386
"34_1979",0.0371566038604883,-0.04673937677627,0.00834901271269503,-0.138022905935296
"35_1970",0.0279802981327038,0.026813163555924,-0.0804686907638238,0.0758210186139354
"35_1971",0.0336202798370531,-0.0368693681338109,-0.014169897795345,-0.01315522739729
"35_1972",0.0235498239581035,0.00488471080673888,-0.0943910689940047,0.0220432759118726
"35_1973",0.0122939322272446,0.0314145698432819,-0.145656961910762,0.0569769594702184
"35_1974",-0.0104275584802567,-0.049828078088477,-0.0862627804535942,0.0564511457683512
"35_1975",-0.00186751910906452,-0.0798114191125156,-0.0805792939325622,0.108169484382993
"35_1976",-0.00544110341999589,0.0541543778877383,-0.199477386073765,0.0437238994745911
"35_1977",0.0102854904469467,-0.00396089464627712,-0.128070919155711,0.0265660841276254
"35_1978",-0.0270213230040358,-0.0158329038173048,-0.115493613552193,0.155718182106882
"35_1979",-0.0698391671450014,-0.0490724697240075,-0.0594625137484591,0.148456016884798
"36_1970",0.00585910044807259,-0.134164297683745,0.0671022372527979,0.0950402176114129
"36_1971",-0.0184989162609356,-0.135694125600117,0.0276715510843977,-0.223179011737294
"36_1972",-0.0365708616350899,-0.0999284531886081,-0.0413661181498063,-0.00259144171935754
"36_1973",-0.0839775778284427,-0.133330915332109,0.061807517402561,-0.159042394352143
"36_1974",0.0149316452959997,-0.0925496057799167,0.0875918837046262,-0.0170623897214872
"36_1975",-0.032532552308396,-0.15360451388142,-0.00354846264058725,-0.236083297639486
"36_1976",0.00287506016729972,-0.11191962911269,0.12691084938198,-0.0253215130267381
"36_1977",0.0328067934464238,-0.060298596232689,0.0857302878977369,-0.0706427979256827
"36_1978",-0.101230949287814,0.00494646148211956,0.129870315737702,-0.137319655294845
"36_1979",0.00952869511256375,-0.119562591643472,0.0169425935955703,-0.0557877744321608
"43_1970",-0.0394816448935973,-0.068869946079292,-0.0560923662709129,-0.00138942430265825
"43_1971",-0.0298053959620647,-0.112636299340997,-0.0796432883939671,-0.101893413005748
"43_1972",-0.0331984371428481,-0.122041574395382,-0.0707895394197308,-0.0640421126321357
"43_1973",-0.0520209817287493,-0.0897964582611007,-0.0852619361667829,-0.00936996775159375
"43_1974",-0.0951920965958555,-0.0700729158901988,-0.0485008919556743,0.00743660568562631
"43_1975",-0.0577934370191876,-0.105615034775212,-0.0711096437285922,-0.0396908204749758
"43_1976",-0.0454751973277659,-0.121656925191471,-0.0776498969161685,-0.051589226251113
"43_1977",-0.0531383846161213,-0.117656098071053,-0.0619593847661833,0.0134526097888027
"43_1978",-0.0888905981947763,-0.0626871401403725,-0.0277735998668958,-0.00104043701982295
"43_1979",-0.0568966427850969,-0.0893405454122259,-0.0555017078284503,0.0157099739993871
"44_1970",-0.138237714320913,0.227429119302873,0.16616151341243,-0.116725056116898
"44_1971",-0.131687111034449,0.236201734386399,0.238488776607903,-0.15191034519153
"44_1972",-0.13290776538258,0.239522487191083,0.235429466812866,-0.165150409300821
"44_1973",-0.119542618500465,0.240309380401805,0.254433831015877,-0.146031449343768
"44_1974",-0.111541871380151,0.226359880085086,0.250042192941592,-0.139069226557933
"44_1975",-0.122265249461399,0.238974097383032,0.227795500167323,-0.134421424799992
"44_1976",-0.12057519727185,0.240395717601678,0.257485207200089,-0.149904519193093
"44_1977",-0.123200622580122,0.245991008819903,0.252815317466524,-0.150172238398306
"44_1978",-0.114872008726064,0.233862018696249,0.251002138289677,-0.141718708373513
"44_1979",-0.111671069233542,0.225641618151832,0.254986003533477,-0.140140904953494
"45_1970",-0.135001905681441,0.0863971564553051,0.0827183639816496,0.000535357996177285
"45_1971",-0.141321162702872,0.121372368213405,0.12188983524638,-0.034832073581319
"45_1972",-0.125654674132146,0.216072005597674,0.247229257782513,-0.120995082647465
"45_1973",-0.130608794417359,0.204450184269662,0.222002771215921,-0.110960931220257
"45_1974",-0.129467331527306,0.183335757689958,0.209253341974303,-0.0885288297556324
"45_1975",-0.136525064113422,0.155040958036615,0.156210923447912,-0.0521885388492763
"45_1976",-0.127022331674011,0.2057560237617,0.229544025097123,-0.106599506828013
"45_1977",-0.126379058726647,0.201494540006877,0.217410946092915,-0.0904365461087774
"45_1978",-0.11318982905623,0.200378954393185,0.240372783273976,-0.10401307936783
"45_1979",-0.119589688947576,0.203326999020383,0.237415731855499,-0.10945075833074
"47_1970",-0.123911273361819,0.0324838549850646,-0.0151780865878406,0.0195367112047534
"47_1971",-0.120479086259086,-0.000704928010381703,0.0817778995193813,-0.110195783660228
"47_1972",-0.11778228229121,-0.0203866544269469,0.0554686828780465,0.00909950747777188
"47_1973",-0.135939740410318,0.0773237342877167,0.0745283526910719,-0.000547437170703487
"47_1974",-0.121422996239234,0.150352812821111,0.113317954855722,-0.0804958420619222
"47_1975",-0.129410971162144,0.0974429193366322,0.0882847001572553,-0.0996692115889521
"47_1976",-0.132894471330601,0.173945558071941,0.134560734117613,-0.0746595848719316
"47_1977",-0.0973082518809118,0.176893403548659,0.215966961940781,-0.0923791235850029
"47_1978",-0.12897057128565,0.177936889524949,0.189443230474998,-0.063459538909678
"47_1979",-0.105042426643116,0.173205392610286,0.214776096037763,-0.0745104568635121
"48_1970",-0.137432264066937,0.0832713084948784,0.0896191090658251,-0.024386009290438
"48_1971",-0.141344311185706,0.102230517391458,0.109305161378753,-0.0505976499546212
"48_1972",-0.130262057309395,0.233712526642339,0.250998383545809,-0.152204485305497
"48_1973",-0.129611841148777,0.221879806235064,0.245177077552505,-0.13076968336758
"48_1974",-0.13746390558395,0.181733765929958,0.200155251102023,-0.0829441300899106
"48_1975",-0.138081696014252,0.101345755672358,0.109220140102525,-0.0115860316768848
"48_1976",-0.142371320208132,0.181280227346226,0.188350104484463,-0.0762836381071839
"48_1977",-0.129940761731281,0.235094742923222,0.244927899722659,-0.134648524982537
"48_1978",-0.120520604038452,0.231831260088983,0.261233598890026,-0.137612474505601
"48_1979",-0.124740356870897,0.235733758549884,0.258822310571586,-0.142118730016884
"53_1970",-0.0948033632950354,0.018753738278922,-0.115523628929049,0.0424872753526344
"53_1971",-0.125421134756296,0.0257720005109169,-0.0495244757012632,-0.0126935173122735
"53_1972",-0.14358797983185,0.129170710155798,0.0554191729687493,-0.0824104935917046
"53_1973",-0.138564531036851,0.142781130285089,0.0681962797564127,-0.0616595775837098
"53_1974",-0.138684980806986,0.19741699885862,0.165674923736426,-0.117821385393079
"53_1975",-0.135510885015875,0.109549283066756,-2.1446177044718e-05,-0.025522228915671
"53_1976",-0.143152488926197,0.197430291832939,0.139905845953628,-0.117651532979208
"53_1977",-0.143731436748754,0.19688644484456,0.138970794214863,-0.105768330206542
"53_1978",-0.140953910564357,0.183298262772078,0.122952986985722,-0.0891891225997149
"53_1979",-0.139265646683094,0.161122891680166,0.100647047512313,-0.0683929785215395
"55_1970",-0.137088684033499,0.148144721329447,0.010308513564059,-0.102624048533792
"55_1971",-0.139240288369856,0.165051721223904,0.0426073252224229,-0.100060884298035
"55_1972",-0.130216978538801,0.246540543048147,0.239122678352148,-0.162624622190884
"55_1973",-0.125192516494799,0.235280168806,0.21994673677173,-0.130876635249775
"55_1974",-0.132996581126088,0.231499948858243,0.167558981472474,-0.130624337096703
"55_1975",-0.139945193394035,0.192721586234787,0.0439661617167883,-0.0825451875259347
"55_1976",-0.120680416176299,0.234920016236345,0.229646425232359,-0.133458332887017
"55_1977",-0.104730462486474,0.203569881737731,0.23088034919296,-0.11791923149759
"55_1978",-0.109627715082321,0.218288980461108,0.231128096982203,-0.127137470356961
"55_1979",-0.113789517620201,0.222659127483949,0.223822863804843,-0.126097544834615
"56_1970",-0.092194142611601,-0.00356010728107445,-0.170996783981115,0.0602644372729141
"56_1971",-0.138609479260489,0.102845358763315,0.0125484601350926,-0.0252135377351191
"56_1972",-0.142151223607797,0.159049830466849,0.0815346863929724,-0.0860418899899196
"56_1973",-0.143344768552477,0.178640827437539,0.140031053156872,-0.10776863900224
"56_1974",-0.138934619395253,0.200094543868141,0.192576263871995,-0.130261678713491
"56_1975",-0.142546609184172,0.148288985717344,0.0627819143605895,-0.0603236407618842
"56_1976",-0.138777868906252,0.209554591245974,0.180463389489857,-0.112552989658957
"56_1977",-0.135919038992713,0.219719576483821,0.183277820425219,-0.119113975939309
"56_1978",-0.123820743407857,0.225824072025514,0.234159767726574,-0.140431599921988
"56_1979",-0.134563875038772,0.223823684280656,0.205912898496504,-0.138592982764465
"57_1970",-0.136447775258524,0.234598086904368,0.118187192250517,-0.103092901532949
"57_1971",-0.135739079771016,0.238207468452003,0.205640296706672,-0.1504662834529
"57_1972",-0.122648262307201,0.242475390265682,0.236843280788141,-0.148719772013565
"57_1973",-0.128172491343015,0.246978017887553,0.210995451836306,-0.142154613575151
"57_1974",-0.129004049870636,0.247107986191623,0.216153812662895,-0.144310629355235
"57_1975",-0.134350351634126,0.24363476054801,0.180566454189583,-0.127984378509445
"57_1976",-0.12775355428659,0.247571194346246,0.215926917575386,-0.139563967115076
"57_1977",-0.117427285132836,0.238966627382889,0.242874630595778,-0.144214301751385
"57_1978",-0.111729215148802,0.22747010681962,0.244334683077456,-0.13784995802432
"57_1979",-0.115359051026692,0.233471251791572,0.240214267898005,-0.139629226480203
"58_1970",-0.127263639373321,0.0757211697502747,-0.0164712015574111,0.00992080156545125
"58_1971",-0.0765609584497749,-0.0733399221233405,-0.13493416150115,0.0906167727834647
"58_1972",-0.138521869432229,0.188871821083089,0.114189950067758,-0.0868403144547933
"58_1973",-0.136862436655984,0.208468142063992,0.0511847454025714,-0.070117881670503
"58_1974",-0.134059257022111,0.203738080946282,0.123322626379214,-0.0770126301854501
"58_1975",-0.117705560546432,0.0914403901174828,-0.128978362819657,0.0407042700906794
"58_1976",-0.119323936074507,0.0918353067200472,-0.137874459824654,0.0275477107988682
"58_1977",-0.140953884249802,0.215863506211477,0.153119031547455,-0.0865039374781774
"58_1978",-0.143582181909572,0.205376899540047,0.0996661558856386,-0.0797799609456447
"58_1979",-0.140578557270404,0.183520627288046,0.0473175181366443,-0.0619798158465663
"59_1970",-0.134050525795203,0.0623893710751204,-0.0328747265643363,0.00274964652112763
"59_1971",-0.148673720609959,0.132125546540425,0.101158947121728,-0.0722500773861619
"59_1972",-0.146283817531549,0.203357127128829,0.206677939980171,-0.125618576962112
"59_1973",-0.146794194060686,0.213367028714774,0.179981979477364,-0.12666435008212
"59_1974",-0.140769084018707,0.233255962223349,0.230833032613206,-0.147323049331258
"59_1975",-0.148703423935535,0.16390716163554,0.133548609771055,-0.0808630857803492
"59_1976",-0.150288985332305,0.16829128731503,0.152234434621904,-0.0726041905021707
"59_1977",-0.140215823891845,0.239272407330711,0.223448158977982,-0.141081111549008
"59_1978",-0.143090502818827,0.223702028365798,0.219480830329971,-0.118896464892087
"59_1979",-0.138585915507861,0.240609820208877,0.237769774438622,-0.140266751730506
"64_1970",-0.125264212451386,0.0935126984283456,0.00151791967916132,-0.0584681269148499
"64_1971",-0.138273007251499,0.148266574386726,0.144242570728587,-0.136318467610606
"64_1972",-0.122572898301217,0.204941440458419,0.218189167263504,-0.134593975436783
"64_1973",-0.123055328335529,0.181235122262073,0.187014509741598,-0.119500386890043
"64_1974",-0.126277003657058,0.182598066199896,0.191090164978174,-0.119791058219566
"64_1975",-0.118823359442695,0.17860736469689,0.201567154307168,-0.113513107952562
"64_1976",-0.124325376924254,0.183544977972852,0.198487499516442,-0.105987865165162
"64_1977",-0.120349657477367,0.194748436316206,0.211119586680907,-0.112289090008477
"64_1978",-0.107607958255901,0.187945884694818,0.227468300790917,-0.108857281516199
"64_1979",-0.105651355780842,0.186365929853835,0.224713279669059,-0.110171352838044
"65_1970",-0.0918235639895167,-0.10060561281166,-0.0434498538324268,-0.118606994520957
"65_1971",-0.101770080326922,0.0539779222789881,0.157143481412985,-0.0772199501673784
"65_1972",-0.137656571258308,0.0868494171515587,0.153918147590236,-0.0871080147910538
"65_1973",-0.128616350877446,0.152662674096935,0.0877416195030502,-0.0844577588285541
"65_1974",-0.0945604714020222,-0.119944927765798,-0.0369103162013262,0.0245027960763694
"65_1975",-0.126107982196352,0.0895833658582088,0.148998266234698,-0.10315888857941
"65_1976",-0.129308637634091,0.0771059364008274,0.161460433457905,-0.106759831382876
"65_1977",-0.139865629561139,0.108848381789771,0.130027100458286,-0.110683412095164
"65_1978",-0.122213105738584,0.115770317012761,0.198631285502244,-0.0955727994645025
"65_1979",-0.132436733135692,0.1245740095224,0.171555666145524,-0.117070156882046
"66_1970",0.0408981406958723,-0.0580081503268233,0.0483239265652853,-0.0573504653594312
"66_1971",0.032891503939953,-0.0459075734042799,-0.0161279978254013,-0.00511568950687307
"66_1972",0.00387183024294165,-0.146288423834729,0.0128202710594078,-0.017806352113232
"66_1973",0.000906375150545774,-0.124294179999898,-0.0439550816663209,-0.0349933417495473
"66_1974",0.0380804163573885,-0.0524591636451971,0.0518790118905696,-0.00531551229489593
"66_1975",0.0418511225910313,-0.0283921738047111,0.0499082009730943,0.0313552180433585
"66_1976",0.0429879463357362,-0.0208049559665421,0.0305529923241619,0.000302348310418152
"66_1977",0.0424362248152808,-0.0366311534478074,0.0379043273048034,-0.0386743260274854
"66_1978",0.0367649414768522,-0.0497608507574733,0.0530173947856401,0.0218984726377096
"66_1979",0.0350127834592825,-0.0681696730798491,0.0421076352482363,0.0238560512373642
"68_1970",-0.0657541204028882,-0.0502849200842267,0.119315972376796,0.262312757778036
"68_1971",0.0258800228269453,0.0426538349764705,0.102318865824698,-0.00615590628046021
"68_1972",-0.0828282239863457,0.124648182117719,0.169968555316135,-0.0404476504428654
"68_1973",-0.116632732817821,0.00169239788833875,0.153367276226635,0.0493724685550151
"68_1974",-0.107132541854088,0.0800440241639006,0.185226323653185,0.0294398331194382
"68_1975",-0.0879202033345896,0.121733703039846,0.151335048832693,-0.0597334604689327
"68_1976",-0.0842780337568331,0.0210225873620658,-0.021299136015035,0.0806562248767062
"68_1977",-0.077744830284076,-0.0938861347830046,0.122486648859298,0.0903023564353865
"68_1978",-0.0882793850086252,0.0670068772273175,0.147006670576686,-0.114961483343016
"68_1979",-0.104670554100431,0.0520246538781646,0.135713012015957,0.0308085794742377
"69_1970",-0.126228770041219,0.0722335581449684,0.0501692593895108,0.131674570765031
"69_1971",-0.12228496084028,0.101904090547703,0.0905315500971897,0.135536886084943
"69_1972",-0.117845748614691,0.220371858461852,0.254853950625574,-0.12921044904537
"69_1973",-0.12713449219838,0.133897464092759,0.206294305439527,0.0236147867723689
"69_1974",-0.107568298774231,0.182752955612677,0.221854950668475,-0.0688052152361821
"69_1975",-0.115359268545644,0.0209251526398275,0.104836008683478,0.233261085526482
"69_1976",-0.112152015952558,0.146292634636565,0.22209773042701,0.0041741908994456
"69_1977",-0.106943757830841,0.195672174654434,0.234865997745516,-0.0930062240219654
"69_1978",-0.1030949465121,0.179069762034257,0.232727529637085,-0.0769024452302867
"69_1979",-0.12511525162868,0.20034737088126,0.224965768904398,-0.0647076723376585
"73_1970",-0.073859624747645,-0.0940283291592553,0.0801576847905743,0.231876507767292
"73_1971",-0.0657723332257846,-0.135679419606293,0.0266214381551745,0.169762486464079
"73_1972",-0.115820605543891,-0.0568705709724475,0.128872361167315,0.172793254352998
"73_1973",-0.0975533778482796,-0.0659792058481956,0.118269760496715,0.229030721040087
"73_1974",-0.101761297066031,-0.0520730202372795,0.124633250894088,0.222754488491753
"73_1975",-0.067720114579102,-0.0897507942132535,0.0805717126833116,0.254148423568257
"73_1976",-0.0837355387976201,-0.0797821056152598,0.0789280737982998,0.258298691238779
"73_1977",-0.0989350348203545,-0.0624522586987789,0.108728597584147,0.243185833150823
"73_1978",-0.102122227687622,-0.0363322658732432,0.12291563927175,0.23858385369425
"73_1979",-0.0963582484435392,-0.0560925133138571,0.110955530224122,0.249707560968013
"75_1970",0.018986662534854,-0.0992943083545814,-0.00287879620042194,0.0843735185176513
"75_1971",0.0138166931101067,-0.119970670569015,0.0126166509373896,-0.160834348279104
"75_1972",0.0122160357800421,-0.137453816583851,0.0322097846351559,-0.146314942788729
"75_1973",-0.0378817926520712,-0.193241032922207,-0.0241093697091356,0.0270536384796013
"75_1974",-0.11427425700767,-0.0947334266403203,0.0105144053335584,0.178914522519676
"75_1975",-0.00619100770540591,-0.163386221890627,0.00314390505477511,0.134612688705635
"75_1976",-0.105805031932837,-0.155809267312414,0.109492546921048,0.126106355279774
"75_1977",-0.0962558383772375,-0.167954178937882,0.078558929149824,0.245868266134119
"75_1978",-0.0969340666597743,-0.138381094712033,0.114140922322104,0.255296333004109
"75_1979",-0.089890248111675,-0.149733917397181,0.0989393815628665,0.284171209064285
"76_1970",-0.0575303730489892,-0.0932613186542632,-0.000681867264171198,0.267457224086209
"76_1971",-0.0324207604550027,-0.0134157735172949,-0.0252250801918608,0.192884007771535
"76_1972",-0.067568751575905,-0.0902570210463114,0.0392866533214682,0.0756341932788472
"76_1973",-0.0722249468113439,-0.10886314383927,0.138267330070742,0.322425676651884
"76_1974",-0.104811256332015,0.0661737752927682,0.212980986805065,0.128420209163823
"76_1975",-0.0962729209684376,-0.034025259171654,0.204342362957433,0.248154111009696
"76_1976",-0.0919831005055358,-0.0419666093552125,0.199695610128617,0.272369194258441
"76_1977",-0.0973483265102661,-0.0580497358679634,0.187846011784832,0.279888873834839
"76_1978",-0.0502447913296304,-0.141778902553888,0.123312181474427,0.345835352511576
"76_1979",-0.0941831741150319,0.0683995589222599,0.200414771366392,0.100206689975055
"77_1970",-0.0725956071913365,-0.129308194944929,0.0775620299481393,0.136380611272193
"77_1971",-0.0803616388837993,-0.158094707616019,0.0615283459313503,-0.000268997183486723
"77_1972",-0.0349899773603778,-0.127609794816657,0.00250520355855884,0.133696480819877
"77_1973",-0.0974517547386741,-0.101713965286748,0.122260283052975,0.146635489067077
"77_1974",-0.08568239730356,-0.159316288346714,0.0726006597546659,0.116987453523508
"77_1975",-0.117511119023695,-0.0496638404821237,0.0747085101977738,0.165588202515128
"77_1976",-0.0953489116653233,-0.0900844347443049,0.113776631445867,0.239775721979255
"77_1977",-0.0794295537272963,-0.157617145784263,0.131214688899472,0.182803185617471
"77_1978",-0.125896392156179,0.0203981050541837,0.166242604508911,0.106599761001881
"77_1979",-0.100395348082269,-0.0735380352444711,0.124281363930199,0.263284342869842
"78_1970",-0.0814292056892605,-0.0404689019024502,0.166301566936668,0.298853084969275
"78_1971",-0.0914567358815139,-0.0384809739994522,0.171106403907865,0.272591126672465
"78_1972",-0.118432825430333,-0.0825560417571433,0.133306456898707,0.197802871294395
"78_1973",-0.095289553733635,0.0202004663561335,0.197299751371414,0.219530334232852
"78_1974",-0.0929374890479451,-0.0718223753410288,0.144667222334292,0.285416556524227
"78_1975",-0.0886999428346712,-0.0820061206518445,0.175152913739328,0.315245729657732
"78_1976",-0.100665289190228,0.0434706699398365,0.203583570920258,0.183164260930039
"78_1977",-0.104461181312247,0.00376469135267584,0.198196480436526,0.226518322859199
"78_1978",-0.105519368473782,0.0791135418814766,0.217159308592578,0.106241237453799
"78_1979",-0.104116108145397,0.0759652826848943,0.207828578560882,0.127194379830056
"79_1970",-0.103436523539277,-0.0454319595403053,0.133208909770019,-0.074945058279175
"79_1971",0.018447438195018,-0.0447416875928041,0.034234722670645,-0.205466809643331
"79_1972",-0.00177467672369033,-0.10134009909981,-0.0221459287514584,-0.27194275468208
"79_1973",-0.0540288113599868,-0.177655963572013,-0.0166000152577235,-0.110115406736818
"79_1974",-0.0904660459127034,-0.177659274662796,0.0873406035463295,-0.125114600205737
"79_1975",-0.120551898792632,0.0246315053451981,0.154336767721067,-0.0925874859023618
"79_1976",-0.103562418275293,-0.127839676358384,0.0703011160365067,-0.145280347825339
"79_1977",-0.123904621603544,-0.0345484143360047,0.0730848902136618,-0.113123840013561
"79_1978",-0.0724678917733863,-0.0908063296765116,-0.114210910676863,0.00376451138287412
"79_1979",-0.119307805410467,0.0146389063230469,-0.0593153785806279,-0.0209359322724862
"83_1970",-0.0391407029041883,-0.108753927339583,0.0302921693062332,0.266252884476351
"83_1971",-0.0162516677946453,-0.1316634477829,-0.0301640990640939,0.145667559179392
"83_1972",-0.0968917398133543,-0.132972923234447,0.0426541614242804,0.197874486314795
"83_1973",-0.0320784759525487,-0.158893249088657,-0.0349960920846604,0.120855932275794
"83_1974",-0.0799627271823186,-0.122491222167621,-0.0318245957969301,0.262711994881095
"83_1975",-0.0674289045508479,-0.167465173785314,0.0371671754847452,0.264682377471507
"83_1976",-0.116232436987384,-0.0297062441798345,0.108014492946158,0.234455792208243
"83_1977",-0.0835825861549616,-0.0786952101637346,-0.0570565395866415,0.209029285028051
"83_1978",-0.105710787242267,-0.0641089377721929,0.0135166550888103,0.246191010831189
"83_1979",-0.120289127232388,0.0506357851200772,0.178709520610133,0.163204536990547
"84_1970",0.0451856007184766,-0.0385161979616988,0.0442040515701273,-0.0202376378867011
"84_1971",0.0309121407558283,-0.0925521954141137,0.00877339996845767,-0.0337613141910587
"84_1972",0.031625065539063,-0.0875792202076185,0.00985788394547904,-0.0439379661533569
"84_1973",0.0283090179209402,-0.0938552875050241,0.0196685283473492,0.0470361761348071
"84_1974",0.0353161671724999,-0.0697187305405026,0.0385011598006501,0.07672439819804
"84_1975",0.0486261966422607,0.00575732247225463,0.0515495539892586,0.0606117147280895
"84_1976",0.0482644763893697,-0.0074721504831062,0.0593370864916412,0.0635066458127782
"84_1977",0.0348206876500106,-0.0628957755630471,0.039204208037369,0.0956652444086206
"84_1978",0.0311447478370836,-0.074007073946225,0.0324952526690192,0.0926098510580248
"84_1979",0.0221908535198315,-0.107611378911184,0.0453046520891128,0.11913648173666
"85_1970",0.0518396155058621,0.0606670701076152,0.0433023652855712,-0.0181586562217376
